person_id,group,data_source,gender,edu_level,year_in_school,age,job_status,field,difficulty,time_per_week,used_ai,heard_simplify,page,is_treatment,signup,useful,regular,recommend
1614,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,No,C,1,3,3,3,3
1615,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1615,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,C,1,4,3,4,4
1616,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,A,0,5,4,5,4
1616,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,C,1,4,4,4,4
1617,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,3-5 hours,1.0,Yes,A,0,3,3,3,3
1617,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1618,AC,llm,Male,Master's student,Master's student (2nd year or above),29.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,No,A,0,3,2,3,2
1618,AC,llm,Male,Master's student,Master's student (2nd year or above),29.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,No,C,1,2,2,2,2
1619,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,A,0,4,3,4,3
1619,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,C,1,3,3,3,3
1620,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Business,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,3
1620,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Business,Somewhat difficult,6-8 hours,1.0,Yes,C,1,4,3,4,4
1621,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,3
1621,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1622,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,A,0,3,2,3,3
1622,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,C,1,3,2,3,3
1623,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,No,A,0,4,3,4,4
1623,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,No,C,1,4,3,4,4
1624,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1624,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,3-5 hours,1.0,Yes,C,1,4,3,4,4
1625,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Computer Science / Engineering,Somewhat difficult,6-8 hours,1.0,No,A,0,4,2,4,3
1625,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Computer Science / Engineering,Somewhat difficult,6-8 hours,1.0,No,C,1,4,2,3,3
1626,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,0-2 hours,1.0,Yes,A,0,4,3,4,3
1626,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,0-2 hours,1.0,Yes,C,1,3,3,3,3
1627,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,5,5,5,5
1627,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,5,4,5,5
1628,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,3
1628,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,3,3,3,3
1629,AC,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,0.0,No,A,0,1,1,1,1
1629,AC,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,0.0,No,C,1,1,1,1,1
1630,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,4,4,4
1630,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,4,4,4,4
1631,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,A,0,4,3,4,3
1631,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,C,1,3,3,3,3
1632,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,0-2 hours,1.0,Yes,A,0,3,3,3,3
1632,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,0-2 hours,1.0,Yes,C,1,3,3,3,3
1633,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,No,A,0,4,3,4,3
1633,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,No,C,1,3,3,3,3
1634,AC,llm,Female,Master's student,Undergraduate 2nd year,30.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1634,AC,llm,Female,Master's student,Undergraduate 2nd year,30.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,3,3,3,3
1635,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,A,0,4,2,4,3
1635,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,C,1,3,2,3,3
1636,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1636,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,4,3,4,4
1637,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Computer Science / Engineering,Extremely difficult,3-5 hours,1.0,Yes,A,0,5,4,5,4
1637,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Computer Science / Engineering,Extremely difficult,3-5 hours,1.0,Yes,C,1,4,4,4,4
1638,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,3
1638,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,3,3,3,3
1639,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,A,0,4,3,4,4
1639,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,C,1,4,4,4,4
1640,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,3,3,3,3
1640,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1641,AC,llm,Male,Master's student,Master's student (1st year),22.0,Actively applying for internships,Computer Science / Engineering,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1641,AC,llm,Male,Master's student,Master's student (1st year),22.0,Actively applying for internships,Computer Science / Engineering,Somewhat difficult,6-8 hours,1.0,Yes,C,1,4,3,4,4
1642,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,No,A,0,4,2,4,3
1642,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,No,C,1,3,2,3,3
1643,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,5,4,5,4
1643,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,4,4,4,4
1644,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,3-5 hours,1.0,Yes,A,0,4,3,4,3
1644,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1645,AC,llm,Female,Master's student,Master's student (1st year),22.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,0-2 hours,1.0,Yes,A,0,4,3,4,4
1645,AC,llm,Female,Master's student,Master's student (1st year),22.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,0-2 hours,1.0,Yes,C,1,3,3,3,3
1646,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,3,3,3,3
1646,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,3,3,3,3
1647,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,Yes,A,0,4,2,4,3
1647,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,Yes,C,1,4,3,4,4
1648,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,3
1648,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1649,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,0.0,No,A,0,4,2,4,2
1649,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,0.0,No,C,1,2,2,2,2
1650,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1650,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,4,3,4,4
1651,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Business,Somewhat difficult,6-8 hours,1.0,Yes,A,0,3,3,3,3
1651,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Business,Somewhat difficult,6-8 hours,1.0,Yes,C,1,3,3,3,3
1652,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,Yes,A,0,5,4,5,5
1652,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for internships,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,Yes,C,1,5,4,4,4
1653,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,3-5 hours,1.0,Yes,A,0,4,3,4,3
1653,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1654,AC,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,No,A,0,3,2,3,3
1654,AC,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,No,C,1,3,2,3,3
